open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1117.1828,1120.8705,1100.5455,1104.0217,2863540.73,000688.SH,2022-07-08,NA,NA,CNY
1098.6654,1098.6654,1070.6564,1081.1633,2817168.12,000688.SH,2022-07-11,NA,NA,CNY
1081.9019,1084.9442,1049.2119,1049.2412,2602142.42,000688.SH,2022-07-12,NA,NA,CNY
1051.7777,1061.4114,1041.6502,1052.7914,2525526.67,000688.SH,2022-07-13,NA,NA,CNY
1052.431,1086.3263,1049.6468,1076.8066,2898869.82,000688.SH,2022-07-14,NA,NA,CNY
1072.9932,1093.8199,1071.9749,1072.2621,2527506.57,000688.SH,2022-07-15,NA,NA,CNY
1075.7091,1078.3026,1053.3502,1069.3315,3094644.13,000688.SH,2022-07-18,NA,NA,CNY
1068.6931,1073.0641,1052.954,1061.853,2850353.59,000688.SH,2022-07-19,NA,NA,CNY
1066.1994,1082.6178,1066.1994,1079.5267,2622833.51,000688.SH,2022-07-20,NA,NA,CNY
1080.6465,1109.5402,1075.6716,1091.4068,3624161.35,000688.SH,2022-07-21,NA,NA,CNY
1099.6229,1101.3702,1076.3539,1084.9742,2782866.58,000688.SH,2022-07-22,NA,NA,CNY
1082.6173,1095.6934,1070.8119,1073.7608,2460302.25,000688.SH,2022-07-25,NA,NA,CNY
1072.544,1087.8579,1066.1313,1084.6572,2667264.45,000688.SH,2022-07-26,NA,NA,CNY
1083.6708,1098.3653,1083.3222,1095.6989,2725636.47,000688.SH,2022-07-27,NA,NA,CNY
1102.4382,1116.163,1094.66,1108.7909,3282049.7,000688.SH,2022-07-28,NA,NA,CNY
1113.0776,1113.3227,1086.7147,1088.9128,2538296.67,000688.SH,2022-07-29,NA,NA,CNY
1081.6231,1100.9597,1068.1878,1100.1819,2770214.72,000688.SH,2022-08-01,NA,NA,CNY
1084.9808,1107.2352,1074.9743,1094.9146,3573009.65,000688.SH,2022-08-02,NA,NA,CNY
1099.4411,1127.0003,1090.6051,1100.3484,4332724.27,000688.SH,2022-08-03,NA,NA,CNY
1106.1511,1119.497,1099.1044,1110.9172,3089983.52,000688.SH,2022-08-04,NA,NA,CNY
1115.0157,1158.5128,1112.9196,1157.3329,4618204.58,000688.SH,2022-08-05,NA,NA,CNY
1161.0428,1161.0428,1144.3155,1152.5774,4235986.15,000688.SH,2022-08-08,NA,NA,CNY
1152.9139,1163.6975,1141.3422,1162.3201,3898550.89,000688.SH,2022-08-09,NA,NA,CNY
1154.1743,1170.5173,1152.9685,1156.1562,3706962.29,000688.SH,2022-08-10,NA,NA,CNY
1163.5388,1176.0599,1150.9825,1173.1444,3563010.38,000688.SH,2022-08-11,NA,NA,CNY
1169.6617,1174.4035,1146.019,1146.1911,2950962.16,000688.SH,2022-08-12,NA,NA,CNY
1145.0219,1155.451,1138.062,1143.7473,2883078.84,000688.SH,2022-08-15,NA,NA,CNY
1143.7048,1154.4251,1134.2111,1137.3015,2976090.93,000688.SH,2022-08-16,NA,NA,CNY
1136.8015,1140.6584,1127.8897,1132.3118,2963718.52,000688.SH,2022-08-17,NA,NA,CNY
1132.6024,1148.3835,1129.3245,1146.6341,3528308.33,000688.SH,2022-08-18,NA,NA,CNY
1146.3272,1155.7787,1108.1567,1108.4523,4409685.52,000688.SH,2022-08-19,NA,NA,CNY
1103.1526,1111.396,1096.9895,1107.2808,3520066.74,000688.SH,2022-08-22,NA,NA,CNY
1109.2525,1117.7146,1105.6814,1107.2996,2777314.46,000688.SH,2022-08-23,NA,NA,CNY
1110.0066,1112.7455,1068.9833,1068.9833,3162474.08,000688.SH,2022-08-24,NA,NA,CNY
1071.9812,1077.6644,1044.7723,1055.8892,2729849.26,000688.SH,2022-08-25,NA,NA,CNY
1064.7114,1069.2639,1044.3969,1045.9939,2279837.55,000688.SH,2022-08-26,NA,NA,CNY
1032.0404,1058.7185,1029.8875,1054.2848,2878619.57,000688.SH,2022-08-29,NA,NA,CNY
1054.2557,1064.7623,1047.7292,1050.2819,2392004.42,000688.SH,2022-08-30,NA,NA,CNY
1048.4009,1057.8354,1023.4726,1029.6563,2710980.21,000688.SH,2022-08-31,NA,NA,CNY
